session_id,page,event_type,element_type,element_label,x_pct,y_pct,time_on_page_ms,ts
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mouseleave,image,Candid street photograph,,,1383,2026-06-30T20:20:24.511Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mousemove,document,,0.45,0.05,1833,2026-06-30T20:20:24.961Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,mouseenter,nav-btn,5 · Feedback,,,1902,2026-06-30T20:20:25.030Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int3-task-img-4,click,nav-btn,5 · Feedback,0.4,0.03,2167,2026-06-30T20:20:25.295Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,click,scale-btn,Probably real,0.49,0.82,1252,2026-06-30T20:20:26.548Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mousemove,document,,0.49,0.82,1314,2026-06-30T20:20:26.610Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseleave,scale-btn,Probably real,,,1514,2026-06-30T20:20:26.810Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mousemove,document,,0.42,0.89,1866,2026-06-30T20:20:27.162Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseenter,scale-btn,Probably fake,,,2165,2026-06-30T20:20:27.461Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mousemove,document,,0.55,0.83,2473,2026-06-30T20:20:27.769Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mousemove,document,,0.53,0.82,3431,2026-06-30T20:20:28.727Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseleave,scale-btn,Probably fake,,,3481,2026-06-30T20:20:28.777Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseenter,scale-btn,Probably real,,,3481,2026-06-30T20:20:28.777Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseleave,scale-btn,Probably real,,,3581,2026-06-30T20:20:28.877Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseenter,scale-btn,Definitely real,,,3650,2026-06-30T20:20:28.946Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mousemove,document,,0.39,0.82,3982,2026-06-30T20:20:29.278Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseleave,scale-btn,Definitely real,,,4050,2026-06-30T20:20:29.346Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,mouseenter,next-btn,Next,,,4232,2026-06-30T20:20:29.528Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-1,click,next-btn,Next,0.35,0.92,4542,2026-06-30T20:20:29.838Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-2,mousemove,document,,0.37,0.92,1862,2026-06-30T20:20:31.700Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-2,click,next-btn,Next,0.37,0.92,2376,2026-06-30T20:20:32.214Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-2,mousemove,document,,0.35,0.92,7,2026-06-30T20:20:29.845Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-2,mouseenter,scale-btn,Probably fake,,,189,2026-06-30T20:20:30.027Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-2,click,scale-btn,Probably fake,0.56,0.81,566,2026-06-30T20:20:30.404Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-2,mousemove,document,,0.56,0.81,773,2026-06-30T20:20:30.611Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-2,mouseleave,scale-btn,Probably fake,,,972,2026-06-30T20:20:30.810Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-2,mousemove,document,,0.46,0.85,1273,2026-06-30T20:20:31.111Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-2,mouseenter,next-btn,Next,,,1589,2026-06-30T20:20:31.427Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-3,mousemove,document,,0.39,0.9,80,2026-06-30T20:20:32.294Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-3,mouseenter,scale-btn,Probably real,,,214,2026-06-30T20:20:32.428Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-3,mouseleave,scale-btn,Probably real,,,280,2026-06-30T20:20:32.494Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-3,mouseenter,scale-btn,Definitely real,,,297,2026-06-30T20:20:32.511Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-3,click,scale-btn,Definitely real,0.4,0.82,514,2026-06-30T20:20:32.728Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-3,mousemove,document,,0.4,0.83,613,2026-06-30T20:20:32.827Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-3,mouseleave,scale-btn,Definitely real,,,697,2026-06-30T20:20:32.911Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-3,mouseenter,next-btn,Next,,,964,2026-06-30T20:20:33.178Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-3,mousemove,document,,0.36,0.92,2405,2026-06-30T20:20:34.619Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-3,click,next-btn,Next,0.36,0.92,2419,2026-06-30T20:20:34.633Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-5,mousemove,document,,0.36,0.92,95,2026-06-30T20:20:36.411Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-5,mouseenter,scale-btn,Probably fake,,,412,2026-06-30T20:20:36.728Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-5,mouseleave,scale-btn,Probably fake,,,428,2026-06-30T20:20:36.744Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-5,mouseenter,scale-btn,Definitely fake,,,428,2026-06-30T20:20:36.744Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-5,mouseleave,scale-btn,Definitely fake,,,561,2026-06-30T20:20:36.877Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-5,mousemove,document,,0.67,0.78,611,2026-06-30T20:20:36.927Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-5,mousemove,document,,0.72,0.76,1112,2026-06-30T20:20:37.428Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-5,mousemove,document,,0.79,0.72,2046,2026-06-30T20:20:38.362Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-4,mouseenter,scale-btn,Probably real,,,94,2026-06-30T20:20:34.728Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-4,mouseleave,scale-btn,Probably real,,,160,2026-06-30T20:20:34.794Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-4,click,div,Training image 4 of 10Is this image real or fake?Definitely ,0.48,0.79,423,2026-06-30T20:20:35.057Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-4,mouseenter,scale-btn,Probably real,,,478,2026-06-30T20:20:35.112Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-4,mousemove,document,,0.47,0.81,493,2026-06-30T20:20:35.127Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-4,click,scale-btn,Probably real,0.47,0.82,662,2026-06-30T20:20:35.296Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-4,mouseleave,scale-btn,Probably real,,,776,2026-06-30T20:20:35.410Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-4,mousemove,document,,0.37,0.89,994,2026-06-30T20:20:35.628Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-4,mouseenter,next-btn,Next,,,1277,2026-06-30T20:20:35.911Z
c647305d-5bca-4b3a-b99e-17e24a5ba44e,int5-train-4,click,next-btn,Next,0.36,0.92,1681,2026-06-30T20:20:36.315Z
